1, 50739, Note_off_c, 0, 59, 94
1, 50760, Note_on_c, 0, 64, 109
1, 50910, Note_off_c, 0, 64, 109
1, 50927, Note_on_c, 0, 64, 99
1, 50997, Note_off_c, 0, 64, 99
1, 51004, Note_on_c, 0, 62, 104
1, 51061, Note_off_c, 0, 62, 104
1, 51080, Note_on_c, 0, 57, 93
1, 51204, Note_off_c, 0, 57, 93
1, 51224, Note_on_c, 0, 55, 103
1, 51334, Note_off_c, 0, 55, 103
1, 51359, Note_on_c, 0, 54, 90
1, 51464, Note_off_c, 0, 54, 90
1, 51479, Note_on_c, 0, 52, 88
1, 51605, Note_off_c, 0, 52, 88
1, 51652, Note_on_c, 0, 54, 89
1, 51756, Note_off_c, 0, 54, 89
1, 51791, Note_on_c, 0, 50, 95
1, 51902, Note_off_c, 0, 50, 95
1, 52396, Note_on_c, 0, 52, 111
1, 52459, Note_off_c, 0, 52, 111
1, 52466, Note_on_c, 0, 54, 101
1, 52581, Note_off_c, 0, 54, 101
1, 52591, Note_on_c, 0, 57, 106
1, 52636, Note_off_c, 0, 57, 106
1, 52664, Note_on_c, 0, 64, 120
1, 52751, Note_off_c, 0, 64, 120
1, 52760, Note_on_c, 0, 62, 112
1, 52863, Note_off_c, 0, 62, 112
1, 53033, Note_on_c, 0, 58, 97
1, 53172, Note_off_c, 0, 58, 97
1, 53353, Note_on_c, 0, 60, 109
1, 53409, Note_off_c, 0, 60, 109
1, 53419, Note_on_c, 0, 62, 116
1, 53527, Note_off_c, 0, 62, 116
1, 53536, Note_on_c, 0, 67, 107
1, 53601, Note_off_c, 0, 67, 107
1, 53609, Note_on_c, 0, 65, 108
1, 53727, Note_off_c, 0, 65, 108
1, 53738, Note_on_c, 0, 62, 99
1, 53784, Note_off_c, 0, 62, 99
1, 53787, Note_on_c, 0, 64, 105
1, 54013, Note_off_c, 0, 64, 105
1, 54529, Note_on_c, 0, 57, 92
1, 54570, Note_off_c, 0, 57, 92
1, 54598, Note_on_c, 0, 59, 84
1, 54654, Note_off_c, 0, 59, 84
1, 54656, Note_on_c, 0, 61, 108
1, 54734, Note_off_c, 0, 61, 108
1, 54928, Note_on_c, 0, 61, 93
1, 55259, Note_off_c, 0, 61, 93
1, 55304, Note_on_c, 0, 61, 101
1, 55435, Note_off_c, 0, 61, 101
1, 55455, Note_on_c, 0, 57, 101
1, 55501, Note_off_c, 0, 57, 101
1, 55519, Note_on_c, 0, 64, 114
1, 55641, Note_off_c, 0, 64, 114
1, 55651, Note_on_c, 0, 61, 101
1, 55702, Note_off_c, 0, 61, 101
1, 55714, Note_on_c, 0, 62, 109
1, 55847, Note_off_c, 0, 62, 109
1, 55857, Note_on_c, 0, 57, 96
1, 55924, Note_off_c, 0, 57, 96
1, 56018, Note_on_c, 0, 53, 105
1, 56181, Note_off_c, 0, 53, 105
1, 56931, Note_on_c, 0, 52, 113
1, 57116, Note_off_c, 0, 52, 113
1, 57118, Note_on_c, 0, 51, 109
1, 57150, Note_off_c, 0, 51, 109
1, 57155, Note_on_c, 0, 50, 107
1, 57184, Note_off_c, 0, 50, 107
1, 57187, Note_on_c, 0, 49, 113
1, 57360, Note_off_c, 0, 49, 113
1, 57378, Note_on_c, 0, 52, 109
1, 57489, Note_off_c, 0, 52, 109
1, 57507, Note_on_c, 0, 55, 103
1, 57628, Note_off_c, 0, 55, 103
1, 57645, Note_on_c, 0, 62, 86
1, 57870, Note_off_c, 0, 62, 86
1, 57879, Note_on_c, 0, 57, 94
1, 57952, Note_off_c, 0, 57, 94
1, 57961, Note_on_c, 0, 62, 103
1, 58151, Note_off_c, 0, 62, 103
1, 58161, Note_on_c, 0, 59, 84
1, 58250, Note_off_c, 0, 59, 84
1, 58260, Note_on_c, 0, 57, 93
1, 58364, Note_off_c, 0, 57, 93
1, 58861, Note_on_c, 0, 59, 99
1, 59072, Note_off_c, 0, 59, 99
1, 59110, Note_on_c, 0, 62, 118
1, 59212, Note_off_c, 0, 62, 118
1, 59224, Note_on_c, 0, 65, 114
1, 59294, Note_off_c, 0, 65, 114
1, 59307, Note_on_c, 0, 66, 116
1, 59412, Note_off_c, 0, 66, 116
1, 59423, Note_on_c, 0, 61, 106
1, 59468, Note_off_c, 0, 61, 106
1, 59483, Note_on_c, 0, 57, 107
1, 59670, Note_off_c, 0, 57, 107
1, 59676, Note_on_c, 0, 56, 108
1, 59843, Note_off_c, 0, 56, 108
1, 59900, Note_on_c, 0, 65, 110
1, 60043, Note_off_c, 0, 65, 110
1, 60053, Note_on_c, 0, 62, 112
1, 60172, Note_off_c, 0, 62, 112
1, 60195, Note_on_c, 0, 64, 111
1, 60407, Note_off_c, 0, 64, 111
1, 61109, Note_on_c, 0, 69, 110
1, 61230, Note_off_c, 0, 69, 110
1, 61298, Note_on_c, 0, 71, 109
1, 61360, Note_off_c, 0, 71, 109
1, 61366, Note_on_c, 0, 72, 102
1, 61427, Note_off_c, 0, 72, 102
1, 61432, Note_on_c, 0, 71, 100
1, 61471, Note_off_c, 0, 71, 100
1, 61475, Note_on_c, 0, 69, 97
1, 61527, Note_off_c, 0, 69, 97
1, 61537, Note_on_c, 0, 71, 99
1, 61779, Note_off_c, 0, 71, 99
1, 61797, Note_on_c, 0, 70, 101
1, 61827, Note_off_c, 0, 70, 101
1, 61830, Note_on_c, 0, 67, 112
1, 61866, Note_off_c, 0, 67, 112
1, 61875, Note_on_c, 0, 65, 115
1, 61916, Note_off_c, 0, 65, 115
1, 61927, Note_on_c, 0, 64, 112
1, 62000, Note_off_c, 0, 64, 112
1, 62008, Note_on_c, 0, 62, 99
1, 62051, Note_off_c, 0, 62, 99
1, 62069, Note_on_c, 0, 64, 108
1, 62313, Note_off_c, 0, 64, 108
1, 62434, Note_on_c, 0, 57, 103
1, 62492, Note_off_c, 0, 57, 103
1, 62502, Note_on_c, 0, 59, 105
1, 62599, Note_off_c, 0, 59, 105
1, 62633, Note_on_c, 0, 62, 110
1, 62687, Note_off_c, 0, 62, 110
1, 62694, Note_on_c, 0, 65, 108
1, 62901, Note_off_c, 0, 65, 108
1, 62906, Note_on_c, 0, 66, 93
